"","gfs_full","gfs_reduced"
"GC00002999",3,3
"GC00002996",3,3
"GC00002997",3,3
"GC00002672_1",3,2
"GC00000532_2",3,3
"GC00003067",3,3
"GC00003064",3,3
"GC00003063",3,2
"GC00003061",3,3
"GC00003060",3,3
"GC00002949_2",3,3
"GC00000057_2",3,2
"GC00000153_1",3,3
"GC00002375_2",3,2
"GC00002754_3",3,3
"GC00000246_3",3,3
"GC00000566_1",3,3
"GC00000198_12",3,3
"GC00002562_1",3,3
"GC00002562_3",3,2
"GC00000250_2",3,3
"GC00003101",3,2
"GC00003103",3,2
"GC00003104",3,2
"GC00003106",3,2
"GC00002497_1",3,3
"GC00002796_1",3,2
"GC00000505_5",3,3
"GC00002304_1",3,3
"GC00003153",3,3
"GC00003152",3,3
"GC00003151",3,3
"GC00003150",3,3
"GC00003157",3,3
"GC00003156",3,3
"GC00003155",3,3
"GC00003154",3,3
"GC00003158",3,3
"GC00000046_1",3,3
"GC00002033_1",3,3
"GC00000001_6",3,3
"GC00001123_2",3,2
"GC00000535_5",3,3
"GC00002860_2",3,2
"GC00000236_2",3,2
"GC00000572_1",3,2
"GC00000237_2",3,3
"GC00002373_1",3,2
"GC00002896_2",3,3
"GC00000611_1",3,2
"GC00003135",3,2
"GC00003134",3,2
"GC00003137",3,2
"GC00003136",3,2
"GC00003130",3,2
"GC00003133",3,2
"GC00003132",3,2
"GC00000241_1",3,2
"GC00000241_3",3,3
"GC00001976_4",3,3
"GC00001976_3",3,2
"GC00002794_3",3,2
"GC00002477_1",3,2
"GC00002374_1",3,2
"GC00002892_2",3,2
"GC00000475_1",3,3
"GC00000142_3_p1",3,2
"GC00002324_1",3,3
"GC00003117",3,2
"GC00001130_7",3,3
"GC00003119",3,2
"GC00003118",3,2
"GC00003116",3,2
"GC00003115",3,2
"GC00003114",3,2
"GC00003113",3,2
"GC00003112",3,2
"GC00003108",3,2
"GC00003109",3,2
"GC00002963_2",3,3
"GC00003102",3,2
"GC00003105",3,2
"GC00000136_6",3,2
"GC00003107",3,2
"GC00002267_1",3,3
"GC00002352_4",3,3
"GC00000222_2",3,3
"GC00000222_4",3,3
"GC00002472_2",3,3
"GC00002639_3",3,2
"GC00002639_1",3,2
"GC00002305_r1_1",3,3
"GC00000227_1",3,3
"GC00003098",3,2
"GC00003099",3,2
"GC00003092",3,3
"GC00003097",3,2
"GC00003094",3,3
"GC00003095",3,3
"GC00001129_6",3,3
"GC00000238_1",3,3
"GC00000019_3",3,3
"GC00000016_2",3,3
"GC00002760_1",3,3
"GC00000612_1",3,2
"GC00002835_2",3,3
"GC00002921_2",3,3
"GC00002286_1",3,3
"GC00001821_6_p2",3,3
"GC00002923_2",3,3
"GC00002796_2",3,2
"GC00002295_1",3,3
"GC00002858_2",3,2
"GC00000542_3",3,3
"GC00000475_2",3,2
"GC00000503_4",3,3
"GC00002776_3",3,3
"GC00002953_2",3,2
"GC00002779_1",3,3
"GC00000063_19",3,3
"GC00000061_14",3,2
"GC00002422_2",3,3
"GC00003012",3,3
"GC00003013",3,3
"GC00003010",3,3
"GC00003016",3,3
"GC00003014",3,3
"GC00003015",3,3
"GC00003019",3,3
"GC00002352_3",3,3
"GC00002645_4",3,2
"GC00002352_5",3,3
"GC00000570_1",3,3
"GC00002857_2",3,3
"GC00002936",3,2
"GC00002910",3,2
"GC00000142_6_p1",3,2
"GC00002505_1",3,3
"GC00002989",3,2
"GC00002988",3,2
"GC00000142_3_p2",3,2
"GC00002929",3,3
"GC00002961",3,3
"GC00002816_2",3,2
"GC00002894",3,3
"GC00002819",3,3
"GC00002282_1",3,2
"GC00002888",3,2
"GC00002889",3,2
"GC00002887",3,2
"GC00002675_3",3,2
"GC00002883",3,2
"GC00002886",3,2
"GC00002885",3,2
"GC00002797_2",3,2
"GC00002435_1",3,2
"GC00002353_2",3,2
"GC00002845",3,3
"GC00002782_2",3,2
"GC00002815",3,2
"GC00002817",3,2
"GC00000142_6_p2",3,2
"GC00002758",3,3
"GC00002460",3,3
"GC00000566_2",3,3
"GC00000059_4",2,1
"GC00002908_3",2,2
"GC_un001_20",2,2
"GC00002882_1",2,2
"GC00003229",2,2
"GC00003228",2,2
"GC00003221",2,2
"GC00003220",2,2
"GC00003227",2,2
"GC00003226",2,2
"GC00001979_4",2,1
"GC00000710_3",2,1
"GC00000025_34",2,2
"GC00002471_2",2,2
"GC00000142_12",2,2
"GC00000142_13",2,1
"GC00002352_2",2,2
"GC00003294",2,1
"GC00003296",2,1
"GC00003290",2,1
"GC00000557_1",2,2
"GC00003203",2,2
"GC00003202",2,2
"GC00003207",2,2
"GC00003206",2,2
"GC00003205",2,2
"GC00003204",2,2
"GC00003209",2,2
"GC00003208",2,2
"GC00002487_1",2,2
"GC00000589_4",2,2
"GC00000589_3",2,2
"GC00000581_1",2,1
"GC00000534_3_p1",2,2
"GC00002354_2",2,2
"GC00003265",2,1
"GC00003264",2,1
"GC00003267",2,1
"GC00003266",2,1
"GC00003261",2,1
"GC00003260",2,1
"GC00003263",2,1
"GC00003262",2,1
"GC00003269",2,1
"GC00003268",2,1
"GC00002984_1",2,1
"GC00002984_2",2,1
"GC00002676_1",2,1
"GC00002676_2",2,2
"GC00003068_2",2,2
"GC00001127_3",2,1
"GC00001127_4",2,2
"GC00002303_2",2,2
"GC00003249",2,2
"GC00003248",2,2
"GC00003247",2,2
"GC00002560_3_p2",2,1
"GC00002560_3_p1",2,1
"GC00003242",2,2
"GC00003241",2,2
"GC00003240",2,2
"GC00000003_14",2,2
"GC00000231_9",2,2
"GC00000231_5",2,2
"GC00000231_4",2,2
"GC00002762_2",2,2
"GC00002762_3",2,2
"GC00002762_1",2,2
"GC00003329",2,1
"GC00000005_24",2,2
"GC00002472_1",2,1
"GC00000242_1",2,2
"GC00000590_1",2,2
"GC00002891_3",2,2
"GC00000062_1",2,2
"GC00000029_6",2,2
"GC00002992_1",2,2
"GC00002992_2",2,2
"GC00003168",2,2
"GC00003169",2,2
"GC00003162",2,2
"GC00003163",2,2
"GC00003160",2,2
"GC00003161",2,2
"GC00003166",2,2
"GC00003167",2,2
"GC00003164",2,2
"GC00003165",2,2
"GC00000515_5",2,2
"GC00000515_2",2,2
"GC00000515_3",2,2
"GC00003289",2,1
"GC00003288",2,1
"GC00003283",2,1
"GC00003282",2,1
"GC00003281",2,1
"GC00003280",2,1
"GC00003287",2,1
"GC00003286",2,1
"GC00003285",2,1
"GC00003284",2,1
"GC00000357_1",2,2
"GC00000357_2",2,2
"GC00000052_21",2,2
"GC00000052_20",2,1
"GC00000142_1",2,1
"GC00000035_1",2,2
"GC00003149_2",2,2
"GC00000003_27",2,2
"GC00000540_2",2,2
"GC00003022_2",2,2
"GC00000223_1",2,2
"GC00000223_2",2,2
"GC00003291",2,1
"GC00002516_2",2,2
"GC00003069_2",2,1
"GC00000137_4",2,2
"GC00003058_2",2,2
"GC00002509_1",2,2
"GC00000232_3",2,2
"GC00000539_2",2,2
"GC00003126_2",2,1
"GC00000245_2",2,2
"GC00000025_9",2,1
"GC00000025_4",2,2
"GC00002473_1",2,1
"GC00003292",2,1
"GC00002282_3",2,1
"GC00002282_2",2,1
"GC00003138_2",2,1
"GC00000625_1",2,2
"GC00003131_2",2,1
"GC00002398_1",2,1
"GC00002488_1",2,2
"GC00003078_2",2,1
"GC00002951_1",2,1
"GC00002474_2",2,1
"GC00002795_1",2,1
"GC00000588_1",2,2
"GC00003148_2",2,2
"GC00002067_1",2,2
"GC00002067_2",2,2
"GC00003319",2,1
"GC00003318",2,1
"GC00003311",2,2
"GC00003310",2,1
"GC00003313",2,1
"GC00003312",2,1
"GC00003315",2,1
"GC00003314",2,1
"GC00003317",2,1
"GC00003316",2,1
"GC00002986_2",2,1
"GC00002986_1",2,1
"GC00002792_2",2,1
"GC00002516_3",2,2
"GC00003416",2,2
"GC00003417",2,2
"GC00003414",2,2
"GC00003415",2,2
"GC00003412",2,2
"GC00003413",2,2
"GC00003410",2,2
"GC00003411",2,2
"GC00003418",2,2
"GC00003419",2,2
"GC00002301_3",2,1
"GC00002301_1",2,2
"GC00002501_1",2,2
"GC00003333",2,2
"GC00003332",2,2
"GC00003331",2,2
"GC00003330",2,2
"GC00003337",2,2
"GC00003336",2,2
"GC00003335",2,2
"GC00003334",2,2
"GC00003339",2,2
"GC00003338",2,2
"GC00000012_4",2,2
"GC00002904_1",2,2
"GC00002001_1",2,2
"GC00000442_1",2,2
"GC00003081_2",2,2
"GC00002377_1",2,2
"GC00002436_1",2,2
"GC00000584_1",2,2
"GC00002759_2",2,2
"GC00002759_4",2,2
"GC00000205_1",2,1
"GC00000024_5",2,2
"GC00000024_1",2,2
"GC00003355",2,2
"GC00003354",2,2
"GC00003357",2,2
"GC00003356",2,2
"GC00003351",2,2
"GC00003350",2,2
"GC00003353",2,2
"GC00003352",2,2
"GC00003359",2,2
"GC00003358",2,2
"GC00002538_1",2,1
"GC00002329_1",2,2
"GC00000105_1",2,2
"GC00003180",2,2
"GC00003181",2,2
"GC00003182",2,2
"GC00003183",2,2
"GC00003184",2,2
"GC00003185",2,2
"GC00003186",2,2
"GC00003187",2,2
"GC00003188",2,2
"GC00003189",2,2
"GC00000518_4",2,2
"GC00000063_20",2,2
"GC00003139_2",2,1
"GC00000596_1",2,2
"GC00003379",2,2
"GC00003378",2,2
"GC00003377",2,2
"GC00003376",2,2
"GC00003375",2,2
"GC00003374",2,2
"GC00003373",2,2
"GC00003372",2,2
"GC00003371",2,2
"GC00003370",2,2
"GC00000032_7",2,1
"GC00002458_1",2,2
"GC00000001_78",2,2
"GC00002025_3",2,1
"GC00000063_11",2,2
"GC00002821_1",2,1
"GC00002794_2",2,1
"GC00002513_2",2,2
"GC00001128_3",2,2
"GC00001128_1",2,1
"GC00000004_16",2,2
"GC00000004_15",2,1
"GC00000008_20",2,2
"GC00000089_1",2,2
"GC00003391",2,2
"GC00003390",2,2
"GC00003393",2,2
"GC00003392",2,2
"GC00003395",2,2
"GC00003394",2,2
"GC00003397",2,2
"GC00003396",2,2
"GC00003399",2,2
"GC00003398",2,2
"GC00000040_7",2,2
"GC00002469_2",2,2
"GC00000121_4",2,1
"GC_un001_19",2,2
"GC_un001_15",2,1
"GC00000441_2",2,2
"GC00000105_8",2,1
"GC00003056_2",2,1
"GC00003238",2,2
"GC00003239",2,2
"GC00003232",2,2
"GC00003233",2,2
"GC00003230",2,2
"GC00003231",2,2
"GC00003236",2,2
"GC00003237",2,2
"GC00003234",2,2
"GC00003235",2,2
"GC00000025_28",2,2
"GC00000025_23",2,2
"GC00000025_27",2,2
"GC00000145_1",2,1
"GC00002506_4",2,1
"GC00002049_1",2,2
"GC00000001_39",2,1
"GC_un001_30",2,2
"GC00002376_2",2,2
"GC00000142_5",2,1
"GC00000142_7",2,2
"GC00003214",2,2
"GC00003215",2,2
"GC00003216",2,2
"GC00003217",2,2
"GC00003210",2,2
"GC00003211",2,2
"GC00003212",2,2
"GC00003213",2,2
"GC00000599_3",2,1
"GC00002288_4",2,1
"GC00000553_2",2,2
"GC00000063_8",2,1
"GC00000063_9",2,2
"GC00000063_1",2,2
"GC00000257_2",2,2
"GC00002993_1",2,2
"GC00002993_2",2,2
"GC00000216_9",2,1
"GC00000216_4",2,2
"GC00000216_5",2,2
"GC00000216_6",2,1
"GC00000037_4",2,2
"GC00000037_2",2,2
"GC00002111_1",2,2
"GC00003276",2,1
"GC00003277",2,1
"GC00003274",2,1
"GC00003275",2,1
"GC00003272",2,1
"GC00003273",2,1
"GC00003270",2,1
"GC00003271",2,1
"GC00003278",2,1
"GC00003279",2,1
"GC00002960_3",2,1
"GC00000543_1",2,2
"GC00000267_2",2,2
"GC00000011_15",2,2
"GC00002980_1",2,1
"GC00002980_2",2,1
"GC00002493_1",2,2
"GC00002820_1",2,2
"GC00003025_2",2,2
"GC00003258",2,1
"GC00003259",2,1
"GC00003250",2,2
"GC00003252",2,1
"GC00003253",2,2
"GC00003254",2,1
"GC00003256",2,1
"GC00003257",2,1
"GC00002956_3",2,2
"GC00002545_1",2,2
"GC00000088_6",2,2
"GC00000088_4",2,1
"GC00000025_19",2,2
"GC00002468_1",2,1
"GC00003255",2,1
"GC00002508_1",2,2
"GC00003055_2",2,1
"GC00002574_1",2,1
"GC00002535_1",2,2
"GC00002754_2",2,1
"GC00000594_1",2,1
"GC00000198_14",2,1
"GC00000198_16",2,2
"GC00000198_11",2,2
"GC00000143_5",2,1
"GC00002991_2",2,2
"GC00002991_1",2,1
"GC00002569_1",2,2
"GC00003295",2,1
"GC00003297",2,1
"GC00003293",2,1
"GC00003298",2,1
"GC00003299",2,1
"GC00002562_2",2,1
"GC00003076_2",2,2
"GC00001341_1",2,2
"GC00000009_10",2,2
"GC00003179",2,2
"GC00003178",2,2
"GC00003171",2,2
"GC00003170",2,2
"GC00003173",2,2
"GC00003172",2,2
"GC00003175",2,2
"GC00003174",2,2
"GC00003177",2,2
"GC00003176",2,1
"GC00000078_1",2,2
"GC00002353_1",2,2
"GC00000505_3",2,2
"GC00000505_8",2,2
"GC00002955_2",2,1
"GC00001126_2",2,1
"GC00001126_4",2,2
"GC00000505_10",2,1
"GC00003065_2",2,1
"GC00000001_3",2,1
"GC00003018_2",2,2
"GC00002390_3",2,2
"GC00003017_2",2,1
"GC00002860_1",2,2
"GC00000052_10",2,2
"GC00000052_15",2,1
"GC00000514_2",2,2
"GC00000237_3",2,2
"GC00002906_2",2,2
"GC00002906_1",2,2
"GC00002834_1",2,1
"GC00002573_1",2,2
"GC00003246",2,2
"GC00001257_1",2,2
"GC00000001_40",2,2
"GC00001130_3",2,1
"GC00001130_6",2,2
"GC00000255_2",2,2
"GC00000214_4",2,2
"GC00000214_3",2,2
"GC00002093_3",2,2
"GC00002093_2",2,1
"GC00002990_1",2,1
"GC00002563_1",2,1
"GC00000136_4",2,2
"GC00000136_9",2,2
"GC00000509_4",2,1
"GC00000509_2",2,1
"GC00000509_1",2,2
"GC00003308",2,1
"GC00003309",2,1
"GC00003302",2,1
"GC00003303",2,1
"GC00003300",2,1
"GC00003301",2,1
"GC00003306",2,1
"GC00003307",2,1
"GC00003304",2,1
"GC00003305",2,2
"GC00001130_5",2,2
"GC00002267_2",2,2
"GC00002511_2",2,2
"GC00002511_3",2,2
"GC00002990_2",2,1
"GC00002954_3",2,1
"GC00003328",2,1
"GC00000121_10",2,2
"GC00003324",2,1
"GC00003325",2,1
"GC00003326",2,1
"GC00003327",2,1
"GC00003320",2,1
"GC00003321",2,1
"GC00003322",2,1
"GC00003323",2,1
"GC00000538_3",2,2
"GC00000538_2",2,2
"GC00001129_3",2,1
"GC00001129_4",2,2
"GC00001129_5",2,2
"GC00002305_2",2,2
"GC00002305_1",2,2
"GC00003159_2",2,2
"GC00003405",2,2
"GC00003404",2,2
"GC00003407",2,2
"GC00003406",2,2
"GC00003401",2,2
"GC00003400",2,2
"GC00003403",2,2
"GC00003402",2,2
"GC00003409",2,2
"GC00003408",2,2
"GC00003070_2",2,1
"GC00000016_7",2,1
"GC00000051_4",2,2
"GC00000115_3",2,1
"GC00002478_2",2,2
"GC00002760_3",2,2
"GC00003346",2,2
"GC00003347",2,2
"GC00003344",2,2
"GC00003345",2,2
"GC00003342",2,2
"GC00003343",2,2
"GC00003340",2,2
"GC00003341",2,2
"GC00003348",2,2
"GC00003349",2,2
"GC00002835_1",2,2
"GC00003422",2,2
"GC00003420",2,2
"GC00003120_2",2,1
"GC00000560_3",2,1
"GC00000060_5",2,2
"GC00000060_6",2,2
"GC00000060_3",2,1
"GC00000060_2",2,1
"GC00000136_3",2,2
"GC00002994_2",2,2
"GC00002994_1",2,2
"GC00002441_2",2,2
"GC00003368",2,2
"GC00003369",2,2
"GC00002560_2",2,1
"GC00002560_1",2,1
"GC00003360",2,2
"GC00003361",2,2
"GC00003362",2,2
"GC00003363",2,2
"GC00003364",2,2
"GC00003365",2,2
"GC00003366",2,2
"GC00003367",2,2
"GC00000513_2",2,1
"GC00000198_8",2,2
"GC00000198_7",2,1
"GC00000198_3",2,1
"GC00003197",2,2
"GC00003196",2,2
"GC00003195",2,2
"GC00003194",2,2
"GC00003193",2,1
"GC00003192",2,2
"GC00003191",2,1
"GC00003190",2,2
"GC00003199",2,2
"GC00000036_4",2,2
"GC00000036_3",2,1
"GC00002901_1",2,2
"GC00002964_2",2,2
"GC00002964_1",2,2
"GC00002901_2",2,2
"GC00000583_1",2,2
"GC00000004_20",2,2
"GC00002858_1",2,2
"GC00003382",2,2
"GC00003383",2,2
"GC00003380",2,2
"GC00003381",2,2
"GC00003386",2,2
"GC00003387",2,2
"GC00003384",2,2
"GC00003385",2,2
"GC00003388",2,2
"GC00003389",2,2
"GC00002790_4",2,1
"GC00003028_2",2,1
"GC00002790_2",2,2
"GC00000542_1",2,1
"GC00000503_1",2,2
"GC00000503_3",2,1
"GC00002776_2",2,1
"GC00002779_3",2,2
"GC00002892_1",2,1
"GC00000136_12",2,1
"GC00001124_2",2,1
"GC00000044_1",2,1
"GC00000063_13",2,1
"GC00000063_15",2,2
"GC00000063_16",2,2
"GC00000061_12",2,2
"GC00000061_11",2,1
"GC00000025_15",2,1
"GC00000025_10",2,2
"GC00002905_2",2,1
"GC00003011_2",2,1
"GC00000008_16",2,2
"GC00000008_12",2,2
"GC00002352_1",2,2
"GC00002645_1",2,2
"GC00002544_1",2,1
"GC00003062",2,2
"GC00002354_r1_1",2,2
"GC00002834_2",2,2
"GC00000249_1",2,2
"GC00002798_3",2,1
"GC00002884_2",2,1
"GC00002979",2,1
"GC00002890_2",2,1
"GC00002799_3",2,1
"GC00002982",2,1
"GC00002981",2,1
"GC00002391_1",2,1
"GC00002457_1",2,1
"GC00000563_1",2,1
"GC00002935_1",1,1
"GC00003198_1",1,1
"GC00003198_2",1,1
"GC00000059_2",1,1
"GC00002908_1",1,1
"GC00002908_2",1,1
"GC_un001_21",1,1
"GC_un001_24",1,1
"GC_un001_27",1,1
"GC00002948_4",1,1
"GC00002948_1",1,1
"GC00002948_2",1,1
"GC00002948_3",1,1
"GC00003489",1,1
"GC00003485",1,1
"GC00003484",1,1
"GC00003487",1,1
"GC00003486",1,1
"GC00003481",1,1
"GC00003480",1,1
"GC00003483",1,1
"GC00003482",1,1
"GC00000617_1",1,1
"GC00002427_1",1,1
"GC00000056_1",1,1
"GC00001979_5",1,1
"GC00001979_6",1,1
"GC00001979_1",1,1
"GC00001979_2",1,1
"GC00000157_1",1,1
"GC00000025_32",1,1
"GC00000025_33",1,1
"GC00002471_1",1,1
"GC00002619_1",1,1
"GC00002616_1",1,1
"GC00000459_1",1,1
"GC00000142_11",1,1
"GC00000419_2",1,1
"GC00000059_3",1,1
"GC00002511_1",1,1
"GC00000068_3",1,1
"GC00000595_1",1,1
"GC00000595_2",1,1
"GC00003567",1,1
"GC00002813_1",1,1
"GC00003565",1,1
"GC00003561",1,1
"GC00002059_1",1,1
"GC00000212_2",1,1
"GC00003423_2",1,1
"GC00003423_1",1,1
"GC00002914_1",1,1
"GC00002487_2",1,1
"GC00000033_1",1,1
"GC00002396_1",1,1
"GC00002568_1",1,1
"GC00002360_1",1,1
"GC00000134_1",1,1
"GC00002911_1",1,1
"GC00000589_2",1,1
"GC00000589_1",1,1
"GC00000263_1",1,1
"GC00002354_1",1,1
"GC00002517_1",1,1
"GC00002798_1",1,1
"GC00002798_2",1,1
"GC00003068_1",1,1
"GC00000016_10",1,1
"GC00000043_8",1,1
"GC00000043_1",1,1
"GC00000043_2",1,1
"GC00002559_1",1,1
"GC00003675",1,1
"GC00000012_14",1,1
"GC00000012_16",1,1
"GC00000010_14",1,1
"GC00000126_4",1,1
"GC00002952_1",1,1
"GC00001127_1",1,1
"GC00001127_2",1,1
"GC00002303_1",1,1
"GC00000606_1",1,1
"GC00003795",1,1
"GC00003794",1,1
"GC00003796",1,1
"GC00003791",1,1
"GC00003790",1,1
"GC00003793",1,1
"GC00003792",1,1
"GC00003799",1,1
"GC00003798",1,1
"GC00002464_1",1,1
"GC00003539",1,1
"GC00003538",1,1
"GC00003532",1,1
"GC00003535",1,1
"GC00001600_1",1,1
"GC00002604_1",1,1
"GC00000231_8",1,1
"GC00000231_1",1,1
"GC00000231_3",1,1
"GC00000231_2",1,1
"GC00002940_1",1,1
"GC00000710_1",1,1
"GC00003750",1,1
"GC00002579_1",1,1
"GC00000524_1",1,1
"GC00000524_2",1,1
"GC00000610_1",1,1
"GC00003577",1,1
"GC00003576",1,1
"GC00002757_1",1,1
"GC00003424_1",1,1
"GC00002891_2",1,1
"GC00003513",1,1
"GC00003512",1,1
"GC00003511",1,1
"GC00003510",1,1
"GC00003517",1,1
"GC00003516",1,1
"GC00003515",1,1
"GC00003514",1,1
"GC00003519",1,1
"GC00003518",1,1
"GC00002617_1",1,1
"GC00002284_1",1,1
"GC00000498_4",1,1
"GC00000498_1",1,1
"GC00000498_3",1,1
"GC00002443_2",1,1
"GC00002443_1",1,1
"GC00000148_1",1,1
"GC00002566_1",1,1
"GC00000515_1",1,1
"GC00002409_1",1,1
"GC00002409_2",1,1
"GC00002847_2",1,1
"GC00002847_1",1,1
"GC00003751",1,1
"GC00003753",1,1
"GC00003752",1,1
"GC00003755",1,1
"GC00003754",1,1
"GC00003757",1,1
"GC00003756",1,1
"GC00003759",1,1
"GC00003758",1,1
"GC00003225_2",1,1
"GC00003225_1",1,1
"GC00003574",1,1
"GC00003570",1,1
"GC00003573",1,1
"GC00003579",1,1
"GC00002316_1",1,1
"GC00000052_22",1,1
"GC00000052_26",1,1
"GC00000142_2",1,1
"GC00003149_1",1,1
"GC00003440",1,1
"GC_un001_5",1,1
"GC_un001_2",1,1
"GC_un001_3",1,1
"GC_un001_1",1,1
"GC_un001_8",1,1
"GC00003442",1,1
"GC00000604_1",1,1
"GC00003521",1,1
"GC00000540_1",1,1
"GC00000540_4",1,1
"GC00003022_1",1,1
"GC00002774_2",1,1
"GC00002774_1",1,1
"GC00002907_1",1,1
"GC00002260_1",1,1
"GC00002260_2",1,1
"GC00002857_1",1,1
"GC00002951_2",1,1
"GC00002951_3",1,1
"GC00003779",1,1
"GC00003778",1,1
"GC00003773",1,1
"GC00003772",1,1
"GC00003771",1,1
"GC00003770",1,1
"GC00003777",1,1
"GC00003776",1,1
"GC00003774",1,1
"GC00000002_3",1,1
"GC00002389_2",1,1
"GC00003809",1,1
"GC00003808",1,1
"GC00003559",1,1
"GC00003558",1,1
"GC00003801",1,1
"GC00003800",1,1
"GC00003803",1,1
"GC00003802",1,1
"GC00002516_1",1,1
"GC00003804",1,1
"GC00003551",1,1
"GC00000609_1",1,1
"GC00003069_1",1,1
"GC00002347_1",1,1
"GC00001960_1",1,1
"GC00000137_2",1,1
"GC00000042_8",1,1
"GC00002677_1",1,1
"GC00002463_1",1,1
"GC00002428_2",1,1
"GC00002603_1",1,1
"GC00002864_3",1,1
"GC00002864_1",1,1
"GC00000152_3",1,1
"GC00000152_2",1,1
"GC00000152_1",1,1
"GC00000443_1",1,1
"GC00000539_3",1,1
"GC00003201_1",1,1
"GC00003201_2",1,1
"GC00003540",1,1
"GC00003541",1,1
"GC00003810",1,1
"GC00003811",1,1
"GC00003816",1,1
"GC00003817",1,1
"GC00003814",1,1
"GC00003815",1,1
"GC00003719",1,1
"GC00003718",1,1
"GC00003715",1,1
"GC00003714",1,1
"GC00003717",1,1
"GC00003716",1,1
"GC00003711",1,1
"GC00003710",1,1
"GC00003713",1,1
"GC00003712",1,1
"GC00002884_1",1,1
"GC00000529_2",1,1
"GC00000018_9",1,1
"GC00003823",1,1
"GC00003822",1,1
"GC00003821",1,1
"GC00003820",1,1
"GC00003827",1,1
"GC00003826",1,1
"GC00003825",1,1
"GC00003824",1,1
"GC00003829",1,1
"GC00003828",1,1
"GC00003126_1",1,1
"GC00000011_1",1,1
"GC00002830_1",1,1
"GC00002830_2",1,1
"GC00000245_1",1,1
"GC00000025_8",1,1
"GC00000025_6",1,1
"GC00000025_7",1,1
"GC00000025_1",1,1
"GC00000025_2",1,1
"GC00002610_1",1,1
"GC00002653_1",1,1
"GC00003458",1,1
"GC00003459",1,1
"GC00003450",1,1
"GC00002756_1",1,1
"GC00003736",1,1
"GC00003735",1,1
"GC00003734",1,1
"GC00003733",1,1
"GC00003732",1,1
"GC00003731",1,1
"GC00003730",1,1
"GC00003739",1,1
"GC00003738",1,1
"GC00000061_7",1,1
"GC00000061_1",1,1
"GC00000061_2",1,1
"GC00000061_3",1,1
"GC00000061_9",1,1
"GC00003845",1,1
"GC00003844",1,1
"GC00003847",1,1
"GC00003846",1,1
"GC00003841",1,1
"GC00003840",1,1
"GC00003843",1,1
"GC00003842",1,1
"GC00002057_1",1,1
"GC00003849",1,1
"GC00003848",1,1
"GC00000490_2",1,1
"GC00002646_1",1,1
"GC00003131_1",1,1
"GC00003599",1,1
"GC00003598",1,1
"GC00003593",1,1
"GC00003592",1,1
"GC00003591",1,1
"GC00003590",1,1
"GC00003597",1,1
"GC00003596",1,1
"GC00003595",1,1
"GC00003594",1,1
"GC00002567_1",1,1
"GC00003078_1",1,1
"GC00003698",1,1
"GC00003699",1,1
"GC00003690",1,1
"GC00003691",1,1
"GC00003692",1,1
"GC00003693",1,1
"GC00003694",1,1
"GC00003695",1,1
"GC00003696",1,1
"GC00003697",1,1
"GC00000001_13",1,1
"GC00003478",1,1
"GC00003474",1,1
"GC00003475",1,1
"GC00003476",1,1
"GC00003477",1,1
"GC00003470",1,1
"GC00003471",1,1
"GC00003472",1,1
"GC00003473",1,1
"GC00002526_1",1,1
"GC00002526_2",1,1
"GC00000403_1",1,1
"GC00000132_1",1,1
"GC00003437",1,1
"GC00002795_2",1,1
"GC00000631_1",1,1
"GC00000639_1",1,1
"GC00000636_1",1,1
"GC00002263_1",1,1
"GC00002854_1",1,1
"GC00000261_2",1,1
"GC00003867",1,1
"GC00003866",1,1
"GC00003865",1,1
"GC00003864",1,1
"GC00003863",1,1
"GC00003862",1,1
"GC00003861",1,1
"GC00003860",1,1
"GC00003148_1",1,1
"GC00002413_1",1,1
"GC00002792_1",1,1
"GC00000008_4",1,1
"GC00003672",1,1
"GC00003673",1,1
"GC00003670",1,1
"GC00003671",1,1
"GC00003676",1,1
"GC00003677",1,1
"GC00003674",1,1
"GC00002396_2",1,1
"GC00003678",1,1
"GC00003679",1,1
"GC00000120_2",1,1
"GC00001122_1",1,1
"GC00002777_1",1,1
"GC00002777_2",1,1
"GC00003557",1,1
"GC00003556",1,1
"GC00003555",1,1
"GC00003554",1,1
"GC00003805",1,1
"GC00003552",1,1
"GC00003807",1,1
"GC00003806",1,1
"GC00002301_2",1,1
"GC00000608_1",1,1
"GC00000608_2",1,1
"GC00002816_1",1,1
"GC00002423_1",1,1
"GC00002423_2",1,1
"GC00002423_3",1,1
"GC00002423_4",1,1
"GC00000012_1",1,1
"GC00002602_1",1,1
"GC00002904_2",1,1
"GC00002904_3",1,1
"GC00003654",1,1
"GC00003655",1,1
"GC00003656",1,1
"GC00003657",1,1
"GC00003650",1,1
"GC00003651",1,1
"GC00003652",1,1
"GC00003653",1,1
"GC00003659",1,1
"GC00000151_1",1,1
"GC00003438",1,1
"GC00003439",1,1
"GC00003430",1,1
"GC00003431",1,1
"GC00003432",1,1
"GC00003433",1,1
"GC00003434",1,1
"GC00003435",1,1
"GC00003436",1,1
"GC00003081_1",1,1
"GC00002572_1",1,1
"GC00002924_1",1,1
"GC00002759_1",1,1
"GC00002759_3",1,1
"GC00000592_2",1,1
"GC00000592_1",1,1
"GC00002897_1",1,1
"GC00002898_1",1,1
"GC00001131_1",1,1
"GC00000090_1",1,1
"GC00000105_7",1,1
"GC00000105_2",1,1
"GC00002611_1",1,1
"GC00003638",1,1
"GC00003639",1,1
"GC00003636",1,1
"GC00003637",1,1
