gene_count,theta,rho,d0,t0,d1,t1,d2,t2,d3,t3,d4,t4,d5,t5,d6,t6,d7,t7,d8,t8,d9,t9,d10,t10,d11,t11,d12,t12,d13,t13,d14,t14,d15,t15,d16,t16,d17,t17,d18,t18,d19,t19,d20,t20,d21,t21,d22,t22,d23,t23,d24,t24,d25,t25,d26,t26,d27,t27,d28,t28,d29,t29,d30,t30,d31,t31,d32,t32,d33,t33,d34,t34,d35,t35,d36,t36,d37,t37,d38,t38,d39,t39,d40,t40,d41,t41,d42,t42,d43,t43,d44,t44,d45,t45,d46,t46,d47,t47,d48,t48,d49,t49,d50,t50,d51,t51,d52,t52,d53,t53,d54,t54,d55,t55,d56,t56,d57,t57,d58,t58,d59,t59,d60,t60,d61,t61,d62,t62,d63,t63,d64,t64,d65,t65,d66,t66,d67,t67,d68,t68,d69,t69,d70,t70,d71,t71,d72,t72,d73,t73,d74,t74,d75,t75,d76,t76,d77,t77,d78,t78,d79,t79,d80,t80,d81,t81,d82,t82,d83,t83,d84,t84,d85,t85,d86,t86,d87,t87,d88,t88,d89,t89,d90,t90,d91,t91,d92,t92,d93,t93,d94,t94,d95,t95,d96,t96,d97,t97,d98,t98,d99,t99
5500,3000,0.7000000000000002,4711,15989,4956,16545,9733,41697,5931,21916,6229,23810,8044,33594,8391,33800,6890,25108,7583,30222,7873,33709,3191,10236,9465,37363,9945,41461,11199,50287,11499,50784,4193,15094,13614,57198,9817,41121,10236,43261,8133,32252,16442,76387,4858,17481,9527,38639,9828,40476,9628,40767,9013,36742,5496,18489,4515,15743,5457,19161,7345,27914,10343,42674,7269,28323,6054,22834,5329,18409,12238,50475,11609,50726,11487,51034,8869,33676,9566,39358,11571,50800,15108,68774,7628,30939,10387,44409,7983,30348,7100,24867,9627,36324,5261,19191,7035,27436,12226,52980,8347,36195,6351,22307,6150,23637,10128,42072,4733,18135,8381,33097,8819,36896,10106,42410,6429,24057,8369,34300,9385,37508,5598,19943,11156,47970,14974,69592,14881,67548,8857,36242,14900,68166,12232,51057,9915,41435,9260,36740,6651,23376,7260,29927,6708,26586,8124,32528,5778,21684,11396,50578,9174,36908,5036,18297,4625,17174,14216,65639,8639,37509,8123,34170,10305,44748,20073,95236,6974,26785,6639,27166,17146,80799,10182,43981,8547,34302,9335,37688,12885,57098,4642,16135,8808,36524,6343,26119,9667,39662,10937,46714,10189,44397,14010,60346,11945,51570,16988,79653,13783,63499
5500,3000,0.7500000000000002,4297,17163,2708,9644,4430,17630,5731,23988,6904,27382,6396,27202,8508,37044,8801,36843,9933,44999,12938,64878,8752,41505,4908,18726,7400,29687,11050,54091,10682,51436,11658,56477,6325,26670,6810,27556,12493,61460,11816,57771,12078,60093,6972,30439,8140,33572,8368,38181,5668,21991,9820,44679,8804,39833,9725,44268,13597,66759,6463,27175,13466,65850,5178,21797,8487,40698,4794,19865,16344,83868,3809,13789,8320,38434,5001,20181,12605,61736,4733,19255,6154,27171,13369,66202,7164,30108,4992,19770,7379,34102,7311,31354,6727,29361,17394,89102,11723,56995,5283,22671,7412,31085,7527,30389,10586,50591,4370,16622,19095,99793,15108,77546,4843,18094,7388,32725,8657,39698,9877,46569,8169,38859,5436,22362,4165,15447,6768,29707,8082,37241,6513,27957,7851,35884,9316,44127,8295,37597,6640,29967,14582,73111,8285,34104,4826,19187,5360,20487,8307,36324,9737,46343,7170,29827,8560,39094,8910,42455,11195,54327,13279,68445,4650,18736,8526,40577,4677,18100,14669,74542,5710,24655,8200,36129,8585,39185,2689,9883,5475,21800,7149,30170,11183,52174,6468,26223,11786,56614,6173,27576,9153,42709,12088,59634,8195,34976,8814,42500,17290,89748
5500,3000,0.8000000000000002,7897,37186,4706,20004,5676,25494,5977,28277,6290,30279,7797,36112,7532,36512,7538,37230,8412,42650,8445,43342,11638,62906,5019,22210,14542,80430,10042,52581,8643,42303,7120,32812,7226,34592,9044,41644,9414,47066,13637,75796,10622,56141,6377,30221,9589,45619,10862,58269,8379,42754,10231,54740,5246,23748,12227,66255,10256,55288,7227,35206,11072,59822,7096,33225,4094,17678,13415,73999,9039,47428,7348,34646,9147,48495,7079,34971,5621,26802,5200,24092,4336,19534,5182,21059,5832,25961,10148,53567,4449,20142,7741,37248,8703,41542,6430,29824,8682,44146,7235,34364,3773,15254,4054,17532,9158,48222,14750,81491,5127,22642,7350,37169,4046,17449,9239,46637,8449,42128,8262,41336,5668,25788,11225,60484,10942,57203,8661,45273,14472,80955,6341,32112,8875,45551,6305,29020,3762,16020,7831,39921,5656,27122,7730,40453,5017,23444,9434,48735,6795,32135,8089,39039,9413,47471,8281,40501,9903,52534,6463,28029,5953,28514,8112,40621,5072,24001,9232,47619,5990,29679,9181,47541,12617,68564,6764,33850,6539,32193,6597,31865,6469,28109,13548,74282,6589,32470,12469,69703,10446,54187,9518,51849,7345,37725,12375,65413,8771,45230,16170,90134
5500,3000,0.8500000000000002,4593,22958,4102,19611,7698,42530,4899,23019,4990,24053,6370,29327,6098,29504,5818,29452,5344,28216,5388,26670,7438,39894,7494,41758,8924,48081,7866,42894,7713,41444,8644,49116,6485,34507,5649,29266,6406,32712,7010,36908,5749,29047,5046,24533,7404,42555,12228,72874,10489,61133,3825,18187,5596,26862,7714,42382,6665,35782,4605,20955,9778,56959,5549,28559,4325,20870,7894,42990,3606,16689,5205,27476,5983,29840,9169,52700,7888,40735,6681,35556,9073,51785,6927,37617,5867,29636,11675,68397,7299,40277,6843,33766,7040,39361,8528,44492,6927,37886,5133,24180,9291,52662,6409,34843,8373,48506,8529,48199,7015,36598,12013,69961,7972,41624,6737,36684,7553,39771,9179,51619,5712,30587,10896,64913,8852,51965,5497,27532,3607,17367,12892,77457,7462,40171,11356,64256,3915,19148,9894,55376,12389,71824,13264,81041,4362,20855,6087,32349,5929,31739,8449,49140,7033,38947,8609,49000,7338,40160,6228,32414,10291,58130,4755,23117,8765,49265,6816,37657,7094,37140,10623,62046,13604,82220,7597,41133,9225,52937,15749,94740,8705,47387,5851,31909,6965,35252,6244,32960,7233,39537,5340,27840,6003,31463,9027,50258,16396,102087,12362,73294
5500,3000,0.9000000000000002,4804,25263,2872,13681,4953,25595,7202,43937,5190,29046,5570,31273,5761,32304,5709,29704,6643,39041,4739,24135,6998,42137,7109,42170,5981,33413,8889,56180,6049,34645,3521,18551,10945,66792,6241,36772,10403,67146,7380,44761,7069,38627,5703,30975,6056,36329,9490,58816,6128,32649,9864,59722,8741,54347,14981,97519,7119,41739,8655,51244,12052,77729,7475,43446,14518,91977,7312,43342,2755,13349,7265,41330,9353,57784,7676,45746,8889,52561,5777,32265,5243,28664,6037,34704,4631,24391,19121,126381,5280,29887,8156,51014,9146,57182,5078,27906,5192,29220,10430,66535,5882,34420,8263,52351,7984,48600,9082,52819,10937,69579,2075,9738,4749,24817,4181,22405,12298,79383,7807,48064,4414,23752,5378,30527,4354,22717,5614,31776,5339,30054,9142,56310,5829,34448,11544,75152,5240,26970,4173,22969,6640,35560,9981,64178,6906,40976,10991,69453,7908,46395,6442,36832,13105,86098,8352,51547,11090,69854,5506,29543,9574,60730,7513,45668,6031,32718,5107,27713,7963,49136,6046,33870,6214,36286,4851,25255,5662,30354,12229,78407,13048,83634,7209,43371,6882,40591,6358,36016,7144,43590,7567,46300,9181,57534,13152,82324,11710,75721,15171,99745
5500,3000,0.9500000000000003,4224,26346,5344,30690,5908,34358,5307,32864,9138,59609,5470,34000,5905,37363,6343,39428,6259,39871,10046,68088,3162,16873,4036,21369,3332,17097,8024,54411,3324,17613,8356,55193,3914,22854,4527,26863,5952,36567,3075,16853,9695,66228,8426,55888,6006,33747,6507,42224,11900,82301,5329,31670,7711,50092,6232,38451,6165,37126,4241,23874,6469,39975,6745,45777,6703,43594,5372,30603,8274,55073,7530,50557,4656,28433,12114,83606,7488,49258,5826,35871,5400,32977,7898,50058,7877,50995,4033,23188,6104,40152,5802,36970,5674,35487,3409,18998,7231,47990,5693,35534,6443,40826,10629,73538,3558,20328,9247,63824,5688,35675,5951,36552,7539,48950,12169,83428,7057,42211,5747,37443,5242,32174,7374,49253,5331,33749,11906,83093,3833,23298,5867,37022,6218,39155,10738,75030,6689,42182,7490,48811,8776,59751,5947,36027,3296,19155,8504,57887,5778,32726,8599,59021,4406,26721,8921,59796,4397,27225,6517,42143,6591,42011,5622,35732,6545,44310,4144,25537,7389,48337,4825,29050,10553,73552,6728,44282,6062,36213,5138,30113,8002,48835,6016,37441,9671,64246,6703,44281,9375,63741,7536,48947,8786,57714,6642,40213,11882,83516,15443,108467
5500,3000,1.0000000000000004,8508,60945,7707,54358,5309,35816,6666,42876,6559,45995,8210,59932,6850,47732,7426,53801,5176,32345,4427,28064,8177,59489,9461,68221,9665,71413,9611,70199,9475,72389,10765,80990,6719,46230,11421,84616,5965,40976,7004,49041,6212,43326,8430,59968,5097,32314,5296,34510,5153,33991,9461,68876,6342,43953,5169,32829,5347,36349,3125,19675,5442,37130,5974,41140,5762,39005,7188,52083,2439,13914,6686,48236,3014,18121,6012,39753,4483,28479,6719,47093,4039,25102,8055,58580,5682,38769,11661,87717,4157,26774,5721,36631,6913,47553,5785,38452,10479,78272,10720,81304,11683,87166,4617,30074,5632,36002,5587,36662,7809,56356,4121,25997,3488,21505,6457,42444,8365,59797,5843,38637,9703,67255,8774,61840,4453,28827,3722,22259,7261,52050,5598,37605,4548,28736,4992,32980,9602,71238,9405,68957,3796,23307,6516,45347,5878,40716,15528,119460,6178,41780,5249,35336,7579,52008,5620,37981,4522,29761,8387,62239,6726,47592,6595,43897,8005,58932,5680,38297,4941,32432,4786,32573,6333,42645,9501,69730,3790,23527,6246,38781,3986,23636,5254,33888,4304,27775,6560,43461,6292,42096,7600,52182,9018,64906,10382,78081,9531,70710,9618,70600
5500,3500,0.6500000000000001,5854,15003,6995,16892,11466,34408,7817,22232,13273,41758,8915,23691,8472,23321,9521,26815,9461,26647,10195,31216,12487,36990,6002,15273,10219,28767,10598,27971,8076,20622,9709,24761,20837,70535,10614,30278,7654,20578,17178,56160,15027,48845,20217,68408,21598,77363,11681,35064,15225,48612,10662,31836,16510,56144,25128,90960,7033,19488,13120,39500,9909,25394,13620,42268,8951,24196,8032,22038,10070,29541,8854,23355,4154,9370,16777,52627,9479,25596,10074,27035,14506,47891,17262,58302,10672,32474,31122,116362,5412,13271,6292,15053,12907,39737,18602,64618,13766,41199,10989,31502,28044,103410,12226,36681,10780,32908,9276,26212,10646,28918,10318,28210,10079,26060,12747,41697,8776,24683,10765,30907,9905,28828,10315,32150,10024,26268,13406,43436,6891,18930,13161,42475,14327,45866,7348,17858,8460,21790,14924,48599,14286,41223,13683,43862,9390,28381,20332,72369,23422,85789,14309,43853,15528,52116,7991,21112,16574,56664,11693,38046,9916,31075,27250,100573,9819,26138,11517,31578,5210,12047,11303,35089,11555,33218,12389,37335,12905,41440,10443,28813,7882,18737,20430,72259,16100,54583,15255,51612,24332,86937,21522,78938,17295,59610,11896,39183,15988,54180,17752,62176
5500,3500,0.7000000000000002,9120,30796,6333,18392,11576,38228,8788,26216,9988,30314,10869,34739,10738,36718,10875,37287,12309,42609,14982,49976,12953,47227,12760,45558,8164,22829,11906,39543,14634,52189,14281,52175,7353,20502,15721,59179,11767,38672,12406,43488,8891,26247,9027,29837,4010,10302,10907,32402,21767,84259,11372,39565,13088,41655,17630,66010,13284,48008,14833,53958,11675,40187,11583,40957,10228,32166,9591,31373,17686,66716,9018,27811,8645,27584,12471,43051,10294,34130,7430,21986,19838,77797,10744,35481,11489,39568,22367,89206,15937,59667,14308,52526,10851,35530,15536,56893,12071,42639,13699,51488,16890,63866,7880,24556,11525,40086,8828,28133,15375,57263,9394,31007,5578,15625,7432,22770,13845,45603,14056,47964,9177,29691,12762,45182,14529,51449,19051,74614,6869,20488,7236,21703,18598,72814,12511,40381,8473,25617,19075,72477,19016,73167,9729,33478,10237,33825,11501,40979,10508,35087,13505,47019,10823,38024,22590,89419,11991,38785,9264,30028,9038,28867,8220,26569,6329,16505,9216,28751,9513,30210,9290,29590,4670,12702,13239,47867,14341,51898,14824,53779,21129,80893,6535,18847,11673,39439,17171,65251,17031,65624,10988,35893,15860,59573,14599,54493,16653,64393,16249,57489
5500,3500,0.7500000000000002,6601,19798,6099,19532,10107,37244,6341,19590,7052,23080,11599,43921,9149,32167,9237,33433,9885,37189,8995,32204,7054,21992,8914,31359,7739,23973,11912,46311,11172,42939,13199,49401,9091,31827,6068,19008,11876,44904,11614,45725,16710,70046,16553,70079,9674,34611,14402,59041,13085,50266,7882,28115,7293,24430,10516,39222,7313,22445,14785,57358,12974,52376,12085,41455,4604,13589,13926,55120,11921,47409,14373,58854,9504,34846,9350,32050,11558,44485,6059,18762,7545,26616,6260,18802,8441,28441,15159,57859,12188,48037,11637,44248,13974,56894,6669,22836,12026,47964,8607,29432,4158,11953,13124,51727,14322,56256,14659,61580,9043,32783,5791,19156,8000,27829,7961,26078,25149,111066,9192,33794,16085,65338,10864,36581,12479,49818,8341,30949,11886,44795,10952,42199,7941,26835,8372,28642,5202,15506,9641,31973,11159,42148,19606,84661,10836,42452,10362,40413,15344,61871,7588,25109,9053,31604,10649,39122,8801,31265,14608,58997,11202,42578,7557,24260,14571,59089,11734,46386,13742,54492,14010,56045,16990,72188,7807,27547,8531,31770,7209,25919,18543,76522,10453,40339,22037,95368,9620,33272,9043,33373,17720,71143,11677,44812,14702,57840,18426,78371,28061,123803
5500,3500,0.8000000000000002,6132,22746,10621,40327,6808,26397,8348,31621,8247,31270,8594,33993,8204,32238,12672,50333,10307,42958,10881,43323,11823,51054,6380,21931,13496,59670,13801,59759,13523,61212,7881,30112,14011,62720,10525,44461,8879,33987,7830,30239,5654,18766,15613,71568,10956,43553,9583,37437,13892,62101,9349,37293,5935,20802,13794,59615,8236,31684,9646,39947,10960,46751,10627,39366,16872,78438,9214,35850,13068,55016,12583,51439,7087,24064,11286,45405,5917,20736,7170,27346,3760,12659,13680,61684,17617,81565,8537,33979,7633,27169,5837,20453,11172,46681,13684,59785,16031,70128,6272,21723,12334,53164,8165,30826,11803,51846,5739,18374,6067,21376,13608,58013,10594,45120,6848,24546,10024,42464,9335,37608,16792,77058,8919,36500,15973,71701,3785,12875,7654,27390,14703,65714,8046,31304,10857,45052,10529,45277,10154,42569,14981,67875,19489,89068,9573,37711,11760,51601,18976,87847,13816,59874,9852,39781,11208,47007,10000,36136,14745,62978,7446,28483,19733,92566,12625,56116,7086,25606,6540,23930,14342,63546,9631,39296,12733,56426,4529,15025,9861,40970,13741,61724,4881,17279,10278,41846,13356,59714,6761,25131,8842,37021,12841,57212,14988,67915,13717,61315,14063,61521
5500,3500,0.8500000000000002,5789,22801,4961,18699,10269,43097,7544,31481,7139,30445,9708,41236,8968,40218,8733,39794,11304,48375,6421,25603,14384,67696,11339,52108,11047,49919,5531,21141,13589,65732,6796,28090,14169,68430,2044,6817,14445,70844,10437,45618,8056,31434,10684,47980,6802,26448,7302,30908,11990,56011,11110,51597,7998,32335,11622,53701,21243,107620,16160,77927,9722,43219,11004,50457,7282,28648,7313,30890,8843,36809,12180,57397,7870,31259,7681,33660,11908,56104,9050,40548,8242,37003,5761,22235,8219,36347,9387,43329,8744,40629,7144,28189,8923,37846,13208,62767,11574,53106,6896,28030,10575,44120,12727,60908,5717,22707,15005,73813,12733,61629,21793,109255,10137,40751,9508,40316,7503,30533,12235,58489,5698,22301,6008,24426,11294,48232,6022,23713,11399,54147,11373,52376,9241,41717,10347,46855,14932,71759,5844,24210,12057,57239,22982,116896,9214,41403,12525,60083,8806,40578,6629,27211,12534,60202,15958,78391,7660,30268,13593,66267,12368,58225,14134,69303,8659,38785,12930,60783,7524,29245,9768,45368,8802,36692,9350,40718,10984,49235,7345,31127,20240,102125,7864,32021,10297,48334,9372,41934,15020,73762,9306,42428,9033,37385,9196,42832,10809,50896,14247,69366
5500,3500,0.9000000000000002,1877,6829,5605,24478,10310,50950,6495,28125,11245,56295,7604,36107,9238,43144,8828,43119,10988,51232,5484,23241,11257,57190,10275,50736,12332,61844,6889,29962,13621,70604,15658,81407,15150,78482,8702,40982,5659,24046,17159,92997,8391,39665,3819,15144,9954,49693,17834,95408,8454,35688,9002,44561,12112,63286,12806,66438,13649,70124,5981,25799,6750,28631,7984,35954,5805,23867,13331,69388,6515,29922,9106,40861,15638,84101,11425,58007,15482,82993,7067,31866,14676,77228,8164,39871,7762,36527,9446,41801,6573,27500,8567,42480,8417,40533,16997,91691,25222,138451,5173,22376,8204,40028,10515,52166,6714,28084,7526,32336,9053,44164,10904,55531,7445,34292,7883,35364,9182,44080,6867,29183,6663,31819,9554,48572,10248,49196,11579,57343,10877,50264,7407,32822,8676,39320,9758,48677,7988,36279,6333,29869,9969,48669,10405,50509,16597,88535,11811,59246,10534,52907,8043,37041,6991,33364,7829,37696,13316,66655,7791,37227,6604,29519,7233,32955,9817,48418,18498,98589,8570,39985,4487,19193,7089,30714,12131,61877,8441,40922,8161,39637,16393,87416,9921,45848,9060,41701,7544,35150,8310,39824,6627,32147,13336,70003,15366,81116,13135,67014,14779,77374
5500,3500,0.9500000000000003,3655,16083,5259,22908,8970,48651,6652,31575,6570,31705,10369,55707,6570,32112,7190,35583,7403,35907,6959,34880,9151,48118,9027,48837,6857,31055,5291,24192,9984,50901,10281,57016,10172,54154,6446,31405,7252,35651,6642,34135,4504,21137,5296,23853,6057,27096,9649,49689,3913,16250,7815,40746,15174,87511,9855,49191,4303,19515,4853,22232,5613,26058,8544,44075,12464,67579,9202,46613,10245,55573,11739,63139,9660,52436,6777,35352,8340,40697,7381,38161,9464,48988,8459,43519,8334,44153,7860,40674,9111,48806,5249,23955,8876,48100,5065,22837,12242,68272,18323,106291,8104,43005,7285,35559,18220,101894,5466,26066,11980,63322,17007,97732,3504,15803,17071,97037,9245,50400,6203,28478,6242,30990,6229,29615,4117,19985,8938,47699,6758,32356,9249,48711,10235,55737,8320,39495,4867,22976,11292,63817,7261,36512,7330,37072,10307,54419,10275,56495,10830,58167,3684,16376,11332,61392,6297,30971,7522,33317,9586,52545,12763,72345,9963,54948,9314,50211,14229,81400,14672,80497,9085,48621,10973,60319,7100,37856,8729,46458,13244,75739,10700,59013,10977,59785,15204,88949,8074,41070,7463,36492,7513,39716,9508,52103,6779,32643,8605,45969,20224,117306
5500,3500,1.0000000000000004,3452,15903,4206,20372,4691,21814,8051,43628,5659,28804,10210,58410,3087,14582,8480,45115,5786,29569,8566,50061,9551,53803,8901,50045,9461,54747,10323,58012,5874,30005,4851,23312,8486,45974,9268,54682,10540,63160,14865,92406,11781,70014,5148,25577,4665,23332,5847,30699,6972,38194,4591,23169,8348,47639,5845,29422,8414,45058,6087,33503,6386,34404,9707,53616,10349,61223,10343,60817,10502,62622,10940,62551,11756,70118,5898,30756,6229,33578,6342,34064,6849,37243,5778,30217,11859,71906,8315,46593,7055,38192,7276,37958,8866,50358,6577,35890,12805,75829,7813,43319,9639,57243,8108,46230,5059,25150,7048,38815,8875,50558,4034,19046,5553,27298,6947,36287,5696,29125,5731,28890,6461,32390,11178,65776,9059,50135,10494,61389,10407,62066,6860,37711,8553,46221,4628,22719,7411,41408,10909,62393,4410,20685,7473,40356,16870,105557,8267,46123,6709,35794,5053,23811,14765,91857,11162,66435,6068,33032,8864,50091,13165,81748,6679,33722,10036,60779,6279,32075,6060,32099,5759,29705,8210,46591,6963,35571,9964,57650,7579,43436,9361,53647,8731,49822,7211,38548,8161,46628,8216,46906,13638,83594,9248,52292,11108,67123,15782,97257,16342,100247
5500,4000,0.7500000000000002,6722,18866,7986,19631,7708,20172,10089,30081,18740,65706,11937,36093,16024,50702,12905,38446,14713,46774,14680,50271,7817,20637,11125,34255,15885,54290,16431,55380,12028,37761,17072,59793,18122,63663,5295,12844,18844,67024,6912,16817,10199,30677,14174,41303,18310,62231,9628,26231,19881,64166,16431,51741,11730,36273,19006,67966,14189,45811,15795,53689,18498,64826,13942,44975,13935,46440,11816,36201,18704,65979,16480,51571,15628,52536,13386,40530,16284,54698,14778,47339,17152,58581,15236,52886,10984,29900,20345,72254,16055,55260,14832,50014,22531,81233,17188,58200,16462,57523,19666,70517,11497,31307,10419,31152,12505,38632,11158,36097,13759,42639,13075,43150,15723,49375,14938,50673,13175,37799,8965,24936,12314,35672,15809,54494,15060,51265,10577,32919,8621,23857,16583,58795,9909,28333,14660,47706,19415,70312,14924,42544,8621,24740,10818,31525,11638,36393,11649,35853,13173,39095,5843,14221,12385,39370,10591,32752,15071,51388,6980,17956,15377,49334,16709,57150,17303,53007,16605,57579,8058,22885,11135,35852,12555,41323,11601,36672,8433,23920,14068,44761,15524,48499,11083,30932,15050,48469,21045,76756,7970,22710,10993,34456,15535,53619,15664,49206,22938,83771,28081,104957
5500,4000,0.8000000000000002,6957,20822,7468,21872,9790,29381,10338,33723,9337,31409,16689,63470,11973,40622,11768,41431,12135,42386,13019,46420,6187,17636,21254,84899,14229,51189,14909,55773,11933,41531,13426,43631,10468,32720,20025,77525,9235,28955,8887,27721,11882,40994,15599,54963,8063,24811,12346,43623,9292,28208,14936,55453,7349,21546,15242,56992,7158,21122,10183,34318,14151,50000,13141,45292,16801,64859,15371,56482,17634,68777,9048,27910,11444,39771,8039,25586,10174,34776,13133,47005,9580,29984,14269,47427,12865,46029,21435,83764,8559,26579,9331,31562,12876,46166,12922,45122,4937,13397,9834,31200,11355,38984,12213,41949,17229,66038,18513,71569,10621,33538,21501,82475,12862,46558,15710,59473,5811,16434,16712,63426,11021,34722,7490,21131,12809,45220,9438,30586,12730,45734,10309,30848,12023,42950,5801,16789,8328,24523,9515,29266,16394,61701,12637,44660,20927,80458,16925,61714,6736,19122,7498,22376,12806,46612,15337,57712,12358,42215,10268,32465,11013,36723,12914,47174,9537,31102,19056,74854,16473,61921,15419,55932,7845,22522,13638,48933,14032,50814,16456,58329,15954,60147,14911,51372,10540,37583,12255,44022,20051,78160,26741,108312,11590,41379,25504,103117,12940,46845,22293,88220
5500,4000,0.8500000000000002,12564,48642,11011,36538,15302,60862,10575,37527,9834,36552,10634,38229,11135,42043,10415,35381,3154,8663,11729,45309,13130,50401,14821,54339,15104,58408,15989,65358,11051,37534,17205,70090,12622,48664,18136,74571,20349,87512,10117,37528,12899,45809,11829,46095,14985,60146,16315,67039,5446,16543,10887,37429,16224,65248,12714,48950,12440,42814,9516,35607,12376,46803,7542,23966,6470,19902,20590,87588,21671,91363,11371,43378,14871,60849,14168,57732,20813,87976,10880,41167,13823,54012,14464,58936,9607,35134,17745,73215,12970,49101,7610,25804,9648,33937,12012,45467,12283,46346,7556,24238,8164,25705,20321,85579,14205,55592,13154,48003,12902,46008,11825,47916,10594,38903,12505,49438,13265,51889,10808,39157,15553,63098,16135,65498,17698,69896,19257,82325,24654,99849,16057,64921,18843,78647,10716,40512,14365,54692,9637,34459,16575,67072,11458,42780,16693,69007,6350,20267,18397,77827,6189,19373,16597,65037,13902,54928,15680,57590,8801,32600,10332,34041,8842,32358,13685,50994,8878,29179,12544,45842,8344,28951,9748,33270,7274,23818,16448,66026,11920,46490,10698,39432,15334,62429,10948,41578,11569,43691,12085,42591,15616,62078,14804,60724,14200,55023,15019,59886,22520,97725
